exit	participant_id	day	chordID	chord
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
	subj100	2	22911	untrained
0.5411111111111111	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.34222222222222226	subj100	3	91211	untrained
0.36777777777777787	subj100	3	91211	untrained
0.17666666666666672	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.34222222222222226	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.16666666666666666	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36777777777777787	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
-0.19333333333333338	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.19333333333333338	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
0.36777777777777787	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.19222222222222227	subj100	3	91211	untrained
-0.36666666666666664	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
-0.5322222222222222	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
-0.17555555555555558	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.20222222222222222	subj100	3	91211	untrained
0.6722222222222223	subj100	3	91211	untrained
-0.16666666666666666	subj100	3	91211	untrained
0.6722222222222223	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.19333333333333338	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.20222222222222222	subj100	3	91211	untrained
0.19333333333333338	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.19222222222222227	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.19333333333333338	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.19333333333333338	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.5411111111111111	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
-0.19333333333333338	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
0.36777777777777787	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.6722222222222223	subj100	3	91211	untrained
-0.19222222222222227	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
-0.07777777777777778	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.19222222222222227	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
-0.17666666666666672	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
-0.19333333333333338	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.36555555555555547	subj100	3	91211	untrained
0.17555555555555558	subj100	3	91211	untrained
0.19333333333333338	subj100	3	91211	untrained
0.5322222222222222	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.36666666666666664	subj100	3	91211	untrained
0.4066666666666667	subj100	3	92122	untrained
0.35111111111111115	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.37111111111111117	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.35111111111111115	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.35111111111111115	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.37111111111111117	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.08444444444444445	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.35111111111111115	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
-0.33111111111111113	subj100	3	92122	untrained
-0.16444444444444445	subj100	3	92122	untrained
0.11777777777777781	subj100	3	92122	untrained
0.11777777777777781	subj100	3	92122	untrained
0.11777777777777781	subj100	3	92122	untrained
-0.36666666666666675	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
-0.5055555555555555	subj100	3	92122	untrained
-0.044444444444444446	subj100	3	92122	untrained
-0.15777777777777777	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
-0.5055555555555555	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.46111111111111114	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.08444444444444445	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
-0.044444444444444446	subj100	3	92122	untrained
0.38666666666666666	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.35111111111111115	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
0.38666666666666666	subj100	3	92122	untrained
0.38666666666666666	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.15777777777777777	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
0.08444444444444445	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.15777777777777777	subj100	3	92122	untrained
-0.4066666666666667	subj100	3	92122	untrained
0.15777777777777777	subj100	3	92122	untrained
-0.16444444444444445	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.37111111111111117	subj100	3	92122	untrained
0.044444444444444446	subj100	3	92122	untrained
0.5055555555555555	subj100	3	92122	untrained
-0.46111111111111114	subj100	3	92122	untrained
0.08444444444444445	subj100	3	92122	untrained
0.15777777777777777	subj100	3	92122	untrained
0.15777777777777777	subj100	3	92122	untrained
-0.08444444444444445	subj100	3	92122	untrained
-0.08444444444444445	subj100	3	92122	untrained
-0.36666666666666675	subj100	3	92122	untrained
0.33111111111111113	subj100	3	92122	untrained
-0.33111111111111113	subj100	3	92122	untrained
0.37111111111111117	subj100	3	92122	untrained
-0.36666666666666675	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.4066666666666667	subj100	3	92122	untrained
0.044444444444444446	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
0.36666666666666675	subj100	3	92122	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
	subj100	3	29212	untrained
0.24421052631578946	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
0.3347368421052632	subj100	3	22911	untrained
0.13473684210526318	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.24421052631578946	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.3347368421052632	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.24421052631578946	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
-0.17368421052631575	subj100	3	22911	untrained
0.24421052631578946	subj100	3	22911	untrained
-0.27578947368421053	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.24421052631578946	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
-0.22631578947368422	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
-0.26842105263157895	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.17368421052631575	subj100	3	22911	untrained
-0.27578947368421053	subj100	3	22911	untrained
-0.18315789473684213	subj100	3	22911	untrained
-0.21473684210526314	subj100	3	22911	untrained
0.4357894736842105	subj100	3	22911	untrained
0.17473684210526316	subj100	3	22911	untrained
-0.24421052631578946	subj100	3	22911	untrained
0.33157894736842103	subj100	3	22911	untrained
0.17368421052631575	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
-0.5052631578947369	subj100	3	22911	untrained
-0.22631578947368422	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
-0.5052631578947369	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
-0.5052631578947369	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
-0.26842105263157895	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
-0.26842105263157895	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
0.24421052631578946	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.37473684210526315	subj100	3	22911	untrained
-0.26842105263157895	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
-0.26842105263157895	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
-0.16631578947368422	subj100	3	22911	untrained
-0.3473684210526316	subj100	3	22911	untrained
-0.27578947368421053	subj100	3	22911	untrained
0.24421052631578946	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.5052631578947369	subj100	3	22911	untrained
0.22631578947368422	subj100	3	22911	untrained
0.4442105263157895	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
0.26842105263157895	subj100	3	22911	untrained
-0.22631578947368422	subj100	3	22911	untrained
0.68	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
-0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.11368421052631579	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.28631578947368425	subj100	4	91211	untrained
0.45052631578947355	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.45052631578947355	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.17894736842105272	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
-0.17894736842105272	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
-0.551578947368421	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.37894736842105253	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.3157894736842105	subj100	4	91211	untrained
-0.28631578947368425	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.37894736842105253	subj100	4	91211	untrained
0.37894736842105253	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.3157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.48000000000000004	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.7157894736842105	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.551578947368421	subj100	4	91211	untrained
0.28631578947368425	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.35157894736842105	subj100	4	91211	untrained
0.68	subj100	4	91211	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.08727272727272725	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.2290909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
-0.08727272727272725	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
-0.16727272727272732	subj100	4	92122	untrained
0.23272727272727278	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
-0.5709090909090909	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
-0.16727272727272732	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.4872727272727274	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.23272727272727278	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5272727272727272	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.27272727272727276	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5090909090909091	subj100	4	92122	untrained
0.5890909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.5709090909090909	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.610909090909091	subj100	4	92122	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.36181818181818187	subj100	4	29212	untrained
-0.3436363636363637	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.12363636363636363	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.3636363636363636	subj100	4	29212	untrained
-0.12363636363636363	subj100	4	29212	untrained
0.14363636363636362	subj100	4	29212	untrained
-0.08	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.08	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3436363636363637	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.08	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.34	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.0781818181818182	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.3436363636363637	subj100	4	29212	untrained
0.08	subj100	4	29212	untrained
0.3200000000000001	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.3636363636363636	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
-0.14363636363636362	subj100	4	29212	untrained
0.3200000000000001	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.12363636363636363	subj100	4	29212	untrained
-0.14363636363636362	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.3436363636363637	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.12363636363636363	subj100	4	29212	untrained
-0.3636363636363636	subj100	4	29212	untrained
0.14363636363636362	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.3218181818181819	subj100	4	29212	untrained
0.34	subj100	4	29212	untrained
0.14363636363636362	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.14363636363636362	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.14363636363636362	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
0.08	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.3436363636363637	subj100	4	29212	untrained
0.36181818181818187	subj100	4	29212	untrained
0.08	subj100	4	29212	untrained
0.08	subj100	4	29212	untrained
0.3636363636363636	subj100	4	29212	untrained
-0.3436363636363637	subj100	4	29212	untrained
